,id,utcDate,status,matchday,stage,group,lastUpdated,referees,season.id,season.startDate,season.endDate,season.currentMatchday,odds.msg,score.winner,score.duration,score.fullTime.homeTeam,score.fullTime.awayTeam,score.halfTime.homeTeam,score.halfTime.awayTeam,score.extraTime.homeTeam,score.extraTime.awayTeam,score.penalties.homeTeam,score.penalties.awayTeam,homeTeam.id,homeTeam.name,awayTeam.id,awayTeam.name
148,303908,2020-12-28T17:30:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-29T02:10:01Z,"[{'id': 11494, 'name': 'Stuart Attwell', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 9382, 'name': 'Gavin Ward', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,1,0,,,,,61,Chelsea FC,58,Aston Villa FC
149,303911,2020-12-29T18:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-30T02:15:02Z,"[{'id': 11479, 'name': 'Lee Mason', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11425, 'name': 'Nicholas Hopton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11405, 'name': 'Michael Salisbury', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,5,0,4,,,,,74,West Bromwich Albion FC,341,Leeds United FC
150,303913,2020-12-29T18:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-30T02:10:03Z,"[{'id': 11443, 'name': 'Chris Kavanagh', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11605, 'name': 'Michael Oliver', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,328,Burnley FC,356,Sheffield United FC
151,303914,2020-12-29T18:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-30T02:10:03Z,"[{'id': 11423, 'name': 'Andy Madley', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11396, 'name': 'Tim Robinson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,340,Southampton FC,563,West Ham United FC
152,303916,2020-12-29T18:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-30T02:10:02Z,"[{'id': 11551, 'name': 'Martin Atkinson', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11495, 'name': 'Ian Hussin', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11327, 'name': 'John Brooks', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,397,Brighton & Hove Albion FC,57,Arsenal FC
153,303912,2020-12-29T20:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-30T03:30:03Z,"[{'id': 11567, 'name': 'Jonathan Moss', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,66,Manchester United FC,76,Wolverhampton Wanderers FC
154,303907,2020-12-30T20:00:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2020-12-31T03:20:00Z,"[{'id': 11520, 'name': 'Paul Tierney', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,0,0,0,0,,,,,67,Newcastle United FC,64,Liverpool FC
155,303920,2021-01-01T17:30:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11487, 'name': 'Kevin Friend', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11430, 'name': 'Simon Hooper', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,62,Everton FC,563,West Ham United FC
156,303922,2021-01-01T20:00:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11605, 'name': 'Michael Oliver', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11605, 'name': 'Michael Oliver', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,1,1,0,,,,,66,Manchester United FC,58,Aston Villa FC
157,303919,2021-01-02T12:30:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11556, 'name': 'David Coote', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11425, 'name': 'Nicholas Hopton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11503, 'name': 'Graham Scott', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': None}, {'id': 11556, 'name': 'David Coote', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11444, 'name': 'Matthew Wilkes', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': None}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,3,0,2,0,,,,,73,Tottenham Hotspur FC,341,Leeds United FC
158,303925,2021-01-02T15:00:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11494, 'name': 'Stuart Attwell', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11424, 'name': 'Neil Davies', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11519, 'name': 'Keith Stroud', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11531, 'name': 'Marc Perry', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11586, 'name': 'Richard West', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,2,0,2,0,,,,,354,Crystal Palace FC,356,Sheffield United FC
159,303926,2021-01-02T17:30:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11423, 'name': 'Andy Madley', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11438, 'name': 'Dan Cook', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11486, 'name': 'Dean Whitestone', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 130160, 'name': 'Daniel Cook', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 98555, 'name': 'Sian Massey-Ellis', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,3,3,1,3,,,,,397,Brighton & Hove Albion FC,76,Wolverhampton Wanderers FC
160,303921,2021-01-02T20:00:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11551, 'name': 'Martin Atkinson', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11606, 'name': 'Constantine Hatzidakis', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,4,0,2,,,,,74,West Bromwich Albion FC,57,Arsenal FC
161,303917,2021-01-03T14:15:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11446, 'name': 'Robert Jones', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,0,0,,,,,67,Newcastle United FC,338,Leicester City FC
162,303918,2021-01-03T16:30:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11580, 'name': 'Anthony Taylor', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11581, 'name': 'Gary Beswick', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11580, 'name': 'Anthony Taylor', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11576, 'name': 'Darren Cann', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,3,0,3,,,,,61,Chelsea FC,65,Manchester City FC
163,303924,2021-01-04T20:00:00Z,FINISHED,17,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11610, 'name': 'Andre Marriner', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11611, 'name': 'Scott Ledger', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11504, 'name': 'Simon Long', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11610, 'name': 'Andre Marriner', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,340,Southampton FC,64,Liverpool FC
164,303931,2021-01-12T18:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11423, 'name': 'Andy Madley', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11479, 'name': 'Lee Mason', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11480, 'name': 'Eddie Smart', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11505, 'name': 'Derek Eaton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11423, 'name': 'Andy Madley', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11446, 'name': 'Robert Jones', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11521, 'name': 'Mark Scholes', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,0,0,,,,,356,Sheffield United FC,67,Newcastle United FC
165,303927,2021-01-12T20:15:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11551, 'name': 'Martin Atkinson', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11425, 'name': 'Nicholas Hopton', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11615, 'name': 'Adam Nunn', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 73363, 'name': 'Nick Hopton', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': None}, {'id': 11551, 'name': 'Martin Atkinson', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11567, 'name': 'Jonathan Moss', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11552, 'name': 'Peter Kirkup', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,1,2,1,1,,,,,76,Wolverhampton Wanderers FC,62,Everton FC
166,303758,2021-01-12T20:15:00Z,FINISHED,1,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11487, 'name': 'Kevin Friend', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11309, 'name': 'Peter Bankes', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11544, 'name': 'Simon Beck', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11595, 'name': 'Adrian Holmes', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11487, 'name': 'Kevin Friend', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11494, 'name': 'Stuart Attwell', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,AWAY_TEAM,REGULAR,0,1,0,0,,,,,328,Burnley FC,66,Manchester United FC
167,303936,2021-01-13T18:00:00Z,FINISHED,18,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11469, 'name': 'Darren England', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11605, 'name': 'Michael Oliver', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11564, 'name': 'Stuart Burt', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11488, 'name': 'Simon Bennett', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11469, 'name': 'Darren England', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11575, 'name': 'Mike Dean', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11431, 'name': 'Daniel Robathan', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,HOME_TEAM,REGULAR,1,0,1,0,,,,,65,Manchester City FC,397,Brighton & Hove Albion FC
168,303909,2021-01-13T20:15:00Z,FINISHED,16,REGULAR_SEASON,Regular Season,2021-06-09T16:20:22Z,"[{'id': 11309, 'name': 'Peter Bankes', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11438, 'name': 'Dan Cook', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11404, 'name': 'James Mainwaring', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11580, 'name': 'Anthony Taylor', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11556, 'name': 'David Coote', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'MAIN_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_N1', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_N2', 'nationality': 'England'}, {'id': 11443, 'name': 'Chris Kavanagh', 'role': 'FOURTH_OFFICIAL', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISTANT_REFEREE', 'nationality': 'England'}, {'id': 11530, 'name': 'Lee Betts', 'role': 'ASSISTANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11570, 'name': 'Harry Lennard', 'role': 'ASSISTANT_REFEREE_N2', 'nationality': 'England'}, {'id': 11520, 'name': 'Paul Tierney', 'role': 'REFEREE', 'nationality': 'England'}, {'id': 11585, 'name': 'Craig Pawson', 'role': 'VIDEO_ASSISANT_REFEREE_N1', 'nationality': 'England'}, {'id': 11547, 'name': 'Stephen Child', 'role': 'VIDEO_ASSISANT_REFEREE_N2', 'nationality': 'England'}]",619,2020-09-12,2021-05-23,38,Activate Odds-Package in User-Panel to retrieve odds.,DRAW,REGULAR,1,1,1,0,,,,,73,Tottenham Hotspur FC,63,Fulham FC
